YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueTypeID,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,4.6,4.6,,,4.2,5.1,Overall,Overall,,,,,"(33.953297, -117.396119)",COPD,COPD2_0,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,4.6,4.6,,,4.1,5.1,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,3.9,3.9,,,3.3,4.6,Gender,Male,,,,,"(38.47467, -121.354163)",COPD,COPD2_0,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,3.9,3.9,,,3.3,4.6,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,5.4,5.4,,,4.7,6.2,Gender,Female,,,,,"(34.103345, -117.271986)",COPD,COPD2_0,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,5.1,5.1,,,4.5,5.9,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,6.4,6.4,,,5.7,7.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",COPD,COPD2_0,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,5.4,5.4,,,4.7,6.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(32.715731, -117.161097)",COPD,COPD2_0,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,9.2,9.2,,,6.6,12.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.601689, -121.719546)",COPD,COPD2_0,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,7.7,7.7,,,5.5,10.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,2.6,2.6,,,2,3.3,Race/Ethnicity,Hispanic,,,,,"(37.853409, -121.901795)",COPD,COPD2_0,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,3.2,3.2,,,2.5,4.2,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,2.7,2.7,,,1.6,4.5,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.052227, -118.24366)",COPD,COPD2_0,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,2.9,2.9,,,1.7,4.9,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(33.717471, -117.831143)",COPD,COPD2_0,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,7.2,7.2,,,6.5,8.1,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,7.1,7.1,,,6.3,7.9,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,5.8,5.8,,,4.8,7,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,5.8,5.8,,,4.8,7,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,8.5,8.5,,,7.4,9.8,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,8.2,8.2,,,7.2,9.5,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,8.7,8.7,,,7.7,9.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,8.4,8.4,,,7.3,9.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,12.4,12.4,,,8.6,17.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,12.3,12.3,,,8.5,17.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,4.0,4,,,2.9,5.4,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,4.7,4.7,,,3.4,6.5,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 45 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD2_0_1,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,30.8,30.8,,,25.6,36.5,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,33.8,33.8,,,27.1,41.2,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,33.5,33.5,,,25.3,42.9,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,35.3,35.3,,,26.2,45.7,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,28.9,28.9,,,22.4,36.3,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,31.0,31,,,22,41.7,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,30.6,30.6,,,24.6,37.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,39.0,39,,,30.4,48.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,20.5,20.5,,,12.4,32,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,20.6,20.6,,,12.6,31.8,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,29.0,29,,,23.2,35.6,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,30.5,30.5,,,24,37.8,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,29.8,29.8,,,20.4,41.3,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,33.1,33.1,,,23.1,44.8,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,28.5,28.5,,,21.5,36.8,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,27.7,27.7,,,20.8,35.8,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,27.1,27.1,,,20.9,34.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,29.1,29.1,,,22.2,37.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of current smoking among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD3_0_1,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,55.9,55.9,,,50.3,61.3,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,46.2,46.2,,,39.3,53.4,Overall,Overall,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,52.5,52.5,,,43.6,61.3,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,43.0,43,,,33.8,52.6,Gender,Male,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,58.1,58.1,,,51.1,64.9,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,47.5,47.5,,,38.8,56.4,Gender,Female,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,54.5,54.5,,,48,60.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,43.1,43.1,,,32.7,54,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,CrdPrev,Crude Prevalence,52.8,52.8,,,39.6,65.6,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 18 with diagnosed chronic obstructive pulmonary disease,,%,AgeAdjPrev,Age-adjusted Prevalence,45.9,45.9,,,36.6,55.6,Race/Ethnicity,Hispanic,,,,,"(37.293891, -121.719546)",COPD,COPD4_0,,06,RACE,HIS,,,,
