Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
051323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,SAN BERNARDINO,7603264531,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"1401 BAILEY AVE
NEEDLES, CA 92363
(34.83316, -114.618319)"
050179,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,2096674200,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,34,15.3,11.4,20.0,,07/01/2011,06/30/2014,"825 DELBON AVE
TURLOCK, CA 95382
(37.510487, -120.837491)"
050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,8059882500,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,247,18.2,15.4,21.2,,07/01/2011,06/30/2014,"1600 N ROSE AVE
OXNARD, CA 93030
(34.216555, -119.158351)"
050158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,8189955000,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,50,20.4,16.8,24.3,,07/01/2011,06/30/2014,"16237 VENTURA BLVD
ENCINO, CA 91436
(34.156826, -118.486948)"
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,4154442000,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"99 MONTECILLO RD
SAN RAFAEL, CA 94903
(38.004335, -122.553881)"
050678,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,7143787406,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,137,8.2,5.7,11.3,,07/01/2011,06/30/2014,"9920 TALBERT AVENUE
FOUNTAIN VALLEY, CA 92708
(33.70166, -117.956192)"
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVE,MARTINEZ,CA,94553,CONTRA COSTA,9253705000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,72,16.1,13.0,19.8,,07/01/2011,06/30/2014,"2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.006467, -122.130891)"
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,7076244000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1 QUALITY DRIVE
VACAVILLE, CA 95688
(38.390073, -121.936776)"
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,7079233921,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"733 CEDAR ST
GARBERVILLE, CA 95542
(40.102221, -123.792736)"
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,8189817111,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Better than the National Rate,101,8.5,6.3,11.3,,07/01/2011,06/30/2014,"4929 VAN NUYS BLVD
SHERMAN OAKS, CA 91403
(34.15981, -118.448705)"
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,3235831931,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,88,9.0,6.5,12.6,,07/01/2011,06/30/2014,"2623 E SLAUSON AVE
HUNTINGTON PARK, CA 90255
(33.989182, -118.22419)"
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,8189817111,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"4929 VAN NUYS BLVD
SHERMAN OAKS, CA 91403
(34.15981, -118.448705)"
050057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,5596242000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,734,20.9,18.6,23.4,,07/01/2011,06/30/2014,"400 W MINERAL KING AVE
VISALIA, CA 93291
(36.327415, -119.294172)"
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,6265709000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,81,6.6,4.5,9.4,,07/01/2011,06/30/2014,"900 S ATLANTIC BLVD
MONTEREY PARK, CA 91754
(34.049776, -118.138746)"
050376,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90509,LOS ANGELES,3102222101,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,61,18.1,14.7,22.1,,07/01/2011,06/30/2014,"1000 W CARSON ST
TORRANCE, CA 90509
(33.831583, -118.294546)"
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,9167342011,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,Worse than the National Rate,4665,16.8,15.5,17.7,,07/01/2013,06/30/2014,"2315 STOCKTON BOULEVARD
SACRAMENTO, CA 95817
(38.554375, -121.457535)"
050773,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,94578,ALAMEDA,5103576500,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,822,14.7,13.6,16.0,,07/01/2013,06/30/2014,"13855 E 14TH STREET
SAN LEANDRO, CA 94578
(37.714632, -122.141973)"
050025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,6195436222,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,3837,15.5,14.7,16.4,,07/01/2013,06/30/2014,"200 WEST ARBOR DRIVE
SAN DIEGO, CA 92103
(32.753717, -117.165914)"
050320,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,ALAMEDA,5104374800,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,40,17.2,13.8,21.3,,07/01/2011,06/30/2014,"1411 E 31ST STREET
OAKLAND, CA 94602
(37.799234, -122.231199)"
050195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,243,14.2,11.3,17.6,,07/01/2011,06/30/2014,"2000 MOWRY AVE
FREMONT, CA 94538
(37.557159, -121.98128)"
050180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA,9259393000,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.914297, -122.042071)"
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,3106734660,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,56,5.4,3.6,7.8,,07/01/2011,06/30/2014,"555 EAST HARDY STREET
INGLEWOOD, CA 90301
(33.949085, -118.347866)"
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,8185021900,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,469,9.3,7.5,11.6,,07/01/2011,06/30/2014,"1420 S CENTRAL AVE
GLENDALE, CA 91204
(34.127789, -118.257795)"
050455,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,6613953000,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,224,12.9,9.9,16.6,,07/01/2011,06/30/2014,"2615 CHESTER AVENUE
BAKERSFIELD, CA 93301
(35.383049, -119.018857)"
050320,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,ALAMEDA,5104374800,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"1411 E 31ST STREET
OAKLAND, CA 94602
(37.799234, -122.231199)"
050174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,7075255300,Death rate for CABG,MORT_30_CABG,No different than the National Rate,90,3.0,1.6,5.8,,07/01/2011,06/30/2014,"1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.442954, -122.701112)"
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,6194356251,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,37,7.4,4.9,11.0,,07/01/2011,06/30/2014,"250 PROSPECT PLACE
CORONADO, CA 92118
(32.694257, -117.167947)"
050708,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,93710,FRESNO,5594318000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"6125 NORTH FRESNO ST
FRESNO, CA 93710
(36.824644, -119.781416)"
050315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN,6613262000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1700 MOUNT VERNON AVENUE
BAKERSFIELD, CA 93306
(35.380964, -118.967546)"
050382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES,6268142468,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,407,10.8,8.6,13.5,,07/01/2011,06/30/2014,"210 W SAN BERNARDINO ROAD
COVINA, CA 91723
(34.089947, -117.893666)"
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,9512516000,Death rate for stroke patients,MORT_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"27300 IRIS AVENUE
MORENO VALLEY, CA 92555
(33.895697, -117.187121)"
050376,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90509,LOS ANGELES,3102222101,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,42,21.2,17.5,25.1,,07/01/2011,06/30/2014,"1000 W CARSON ST
TORRANCE, CA 90509
(33.831583, -118.294546)"
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,3108323311,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,115,20.9,17.4,24.9,,07/01/2011,06/30/2014,"1300 W 7TH ST
SAN PEDRO, CA 90732
(33.737928, -118.305005)"
050393,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,5269045000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,149,15.3,12.7,18.3,,07/01/2011,06/30/2014,"11500 BROOKSHIRE AVENUE
DOWNEY, CA 90241
(33.935397, -118.131837)"
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,5625951911,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"2776 PACIFIC AVENUE
LONG BEACH, CA 90806
(33.807201, -118.193721)"
050205,GLENDORA COMMUNITY HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES,6263350231,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,33,20.5,16.6,25.3,,07/01/2011,06/30/2014,"150 WEST ROUTE 66
GLENDORA, CA 91740
(34.128685, -117.865164)"
050194,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,95,13.3,10.2,17.1,,07/01/2011,06/30/2014,"75 NIELSON STREET
WATSONVILLE, CA 95076
(36.92828, -121.793721)"
050740,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,3108238911,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"4650 LINCOLN BLVD
MARINA DEL REY, CA 90291
(33.981732, -118.440154)"
050616,ST JOHNS PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVE,CAMARILLO,CA,93010,VENTURA,8053895800,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,236,22.2,18.8,26.0,,07/01/2011,06/30/2014,"2309 ANTONIO AVE
CAMARILLO, CA 93010
(34.242965, -119.018306)"
050636,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,92064,SAN DIEGO,8584856511,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"15615 POMERADO ROAD
POWAY, CA 92064
(32.997812, -117.05783)"
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,9096258300,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"5000 SAN BERNARDINO ST
MONTCLAIR, CA 91763
(34.077662, -117.696098)"
051323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,SAN BERNARDINO,7603264531,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1401 BAILEY AVE
NEEDLES, CA 92363
(34.83316, -114.618319)"
050238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,CA,91006,LOS ANGELES,6264454441,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,239,16.5,13.9,19.6,,07/01/2011,06/30/2014,"300 W HUNTINGTON DR
ARCADIA, CA 91006
(34.13486, -118.042448)"
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,9095801000,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,66,19.8,16.1,23.9,,07/01/2011,06/30/2014,"400 NORTH PEPPER AVENUE
COLTON, CA 92324
(34.076166, -117.352847)"
050138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"4867 SUNSET BLVD
LOS ANGELES, CA 90027
(34.09814, -118.294931)"
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,9513312200,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"31700 TEMECULA PKWY
TEMECULA, CA 92592
(33.479248, -117.105906)"
050127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO,5306623961,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,93,4.1,2.7,6.1,,07/01/2011,06/30/2014,"1325 COTTONWOOD STREET
WOODLAND, CA 95695
(38.664344, -121.793403)"
050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,9095996811,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"1350 W COVINA BLVD
SAN DIMAS, CA 91773
(34.099423, -117.835006)"
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,7148435000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,32,17.1,14.1,20.8,,07/01/2011,06/30/2014,"17772 BEACH BLVD
HUNTINGTON BEACH, CA 92647
(33.703889, -117.989065)"
050315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN,6613262000,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1700 MOUNT VERNON AVENUE
BAKERSFIELD, CA 93306
(35.380964, -118.967546)"
050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91209,LOS ANGELES,8187907100,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,226,17.5,14.7,20.8,,07/01/2011,06/30/2014,"1812 VERDUGO BLVD
GLENDALE, CA 91209
(34.205614, -118.216048)"
050348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,101 CITY DRIVE SOUTH,ORANGE,CA,92868,ORANGE,7144566112,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,31,15.3,11.7,19.5,,07/01/2011,06/30/2014,"101 CITY DRIVE SOUTH
ORANGE, CA 92868
(33.788895, -117.890718)"
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,65,14.5,11.2,18.5,,07/01/2011,06/30/2014,"5901 E. SEVENTH STREET
LONG BEACH, CA 90822
(33.776172, -118.118925)"
050197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,92,16.0,13.1,19.5,,07/01/2011,06/30/2014,"170 ALAMEDA DE LAS PULGAS
REDWOOD CITY, CA 94062
(37.480987, -122.253223)"
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,50,17.3,13.9,21.4,,07/01/2011,06/30/2014,"10535 HOSPITAL WAY
MATHER, CA 95655
(38.572349, -121.296106)"
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,4159822400,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,158,9.6,6.9,13.2,,07/01/2011,06/30/2014,"845 JACKSON ST
SAN FRANCISCO, CA 94133
(37.795696, -122.409245)"
050624,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,91355,LOS ANGELES,6612538000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,398,24.4,21.3,27.7,,07/01/2011,06/30/2014,"23845 MCBEAN PKWY
VALENCIA, CA 91355
(34.396342, -118.553143)"
050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,5626026751,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,1491,16.2,15.1,17.4,,07/01/2013,06/30/2014,"3700 E SOUTH ST
LAKEWOOD, CA 90712
(33.860226, -118.148086)"
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,7609224115,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"250 NORTH FIRST STREET
BLYTHE, CA 92225
(33.61245, -114.595479)"
050573,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,RIVERSIDE,7603403911,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,492,18.8,16.4,21.6,,07/01/2011,06/30/2014,"39-000 BOB HOPE DRIVE
RANCHO MIRAGE, CA 92270
(33.764852, -116.408085)"
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,9095801000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,138,22.3,18.7,26.5,,07/01/2011,06/30/2014,"400 NORTH PEPPER AVENUE
COLTON, CA 92324
(34.076166, -117.352847)"
050334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,MONTEREY,8317574333,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,568,20.1,17.7,22.9,,07/01/2011,06/30/2014,"450 EAST ROMIE LANE
SALINAS, CA 93901
(36.659979, -121.646327)"
050589,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,CA,92870,ORANGE,7149932000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,683,14.7,13.5,16.2,,07/01/2013,06/30/2014,"1301 N ROSE DRIVE
PLACENTIA, CA 92870
(33.886612, -117.842096)"
050301,UKIAH VALLEY MEDICAL CENTER,275 HOSPITAL DRIVE,UKIAH,CA,95482,MENDOCINO,7074623111,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,33,14.8,11.2,19.3,,07/01/2011,06/30/2014,"275 HOSPITAL DRIVE
UKIAH, CA 95482
(39.152989, -123.203793)"
050150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,5302746000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,200,11.5,9.0,14.4,,07/01/2011,06/30/2014,"155 GLASSON WAY
GRASS VALLEY, CA 95945
(39.228961, -121.047276)"
051303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,93546,MONO,7609343311,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"85 SIERRA PARK ROAD PO BOX 660
MAMMOTH LAKES, CA 93546
(37.643932, -118.96393)"
050382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES,6268142468,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,386,16.6,14.2,19.3,,07/01/2011,06/30/2014,"210 W SAN BERNARDINO ROAD
COVINA, CA 91723
(34.089947, -117.893666)"
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,6195285000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"4647 ZION AVE
SAN DIEGO, CA 92120
(32.792973, -117.095859)"
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,5308465671,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,36,9.0,6.1,13.2,,07/01/2011,06/30/2014,"240 SPRUCE STREET
GRIDLEY, CA 95948
(39.366973, -121.689766)"
050597,FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,GLENDORA,CA,91740,LOS ANGELES,6269638411,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,104,6.9,4.8,9.7,,07/01/2011,06/30/2014,"250 S GRAND AVE
GLENDORA, CA 91740
(34.133196, -117.872534)"
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,2095645000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,99,16.1,13.3,19.4,,07/01/2011,06/30/2014,"333 MERCY AVENUE
MERCED, CA 95340
(37.339443, -120.465118)"
050139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,5624616007,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"9333 IMPERIAL HIGHWAY
DOWNEY, CA 90242
(33.917101, -118.128998)"
050128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,SAN DIEGO,7607248411,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,371,21.2,18.1,24.3,,07/01/2011,06/30/2014,"4002 VISTA WAY
OCEANSIDE, CA 92056
(33.183783, -117.290918)"
050597,FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,GLENDORA,CA,91740,LOS ANGELES,6269638411,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"250 S GRAND AVE
GLENDORA, CA 91740
(34.133196, -117.872534)"
